ZIPCODE,owner,full_address,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02115,"SIMMONS COLLEGE","300 FENWAY ST, 02115",42.33931,-71.09996,1,rooftop,300,Fenway,,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
02125,"SIMMONS DIANNE M","6 8 INGLESIDE ST, 02125",42.31752,-71.07733,1,rooftop,6,"Ingleside St",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
02124,"SIMMONS DONALD R","12 CAPEN PL, 02124",42.28269,-71.08123,1,rooftop,12,"Capen Pl",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02124,"SIMMONS DOROTHY E","71 HARVARD ST, 02124",42.297521,-71.076304,1,range_interpolation,71,"Harvard St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"TIGER/Line® dataset from the US Census Bureau"
02122,"SIMMONS ELAINE B","502 504 ASHMONT ST, 02122",42.289233,-71.052432,1,rooftop,502-504,"Ashmont St",,,Dorchester,MA,"Suffolk County",02122,US,"City of Boston"
02126,"SIMMONS ELIZABETH","ORLANDO ST, 02126",42.273607,-71.099715,1,street_center,,"Orlando St",,,Mattapan,MA,"Suffolk County",02126,US,"TIGER/Line® dataset from the US Census Bureau"
02126,"SIMMONS ELIZABETH","55 ORLANDO ST, 02126",42.27463,-71.09928,1,rooftop,55,"Orlando St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02124,"SIMMONS ERNESTINE G","63 EVANS ST, 02124",42.28267,-71.07998,1,rooftop,63,"Evans St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","62 PILGRIM RD, 02215",42.34195,-71.10545,1,rooftop,62,"Pilgrim Rd",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","321 BROOKLINE AV, 02215",42.34082,-71.1056,1,rooftop,321,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","321 BROOKLINE AV, 02215",42.34082,-71.1056,1,rooftop,321,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","46 PILGRIM RD, 02215",42.342059,-71.105314,1,rooftop,46,"Pilgrim Rd",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","321 BROOKLINE AV, 02215",42.34082,-71.1056,1,rooftop,321,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","321 BROOKLINE AV, 02215",42.34082,-71.1056,1,rooftop,321,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","291 BROOKLINE AV, 02215",42.34164,-71.10476,1,rooftop,291,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"SIMMONS FEMALE COLLEGE","305 BROOKLINE AV, 02215",42.34129,-71.10512,1,rooftop,305,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02130,"SIMMONS FRANK CHARLES ETAL","53 SOUTH ST, 02130",42.30806,-71.11582,1,rooftop,53,"South St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
02126,"SIMMONS GEORGINA","246 ITASCA ST, 02126",42.27243,-71.10329,1,rooftop,246,"Itasca St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02136,"SIMMONS GERALDYNE","135 HOLLINGSWORTH ST, 02136",42.254248,-71.129321,0.22,place,,,,,"Hyde Park",MA,"Suffolk County",02136,US,"TIGER/Line® dataset from the US Census Bureau"
02128,"SIMMONS ISABELLA C","20 WALDEMAR AV, 02128",42.39046,-70.99954,1,rooftop,20,"Waldemar Ave",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
02121,"SIMMONS JAMES L","41 SUPPLE RD, 02121",42.30629,-71.08278,1,rooftop,41,"Supple Rd",,,Dorchester,MA,"Suffolk County",02121,US,"City of Boston"
02126,"SIMMONS JAMES L","125 ITASCA ST, 02126",42.27517,-71.10104,1,rooftop,125,"Itasca St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02135,"SIMMONS JEAN M","9 UNION ST, 02135",42.34512,-71.14782,1,rooftop,9,"Union St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
02125,"SIMMONS JULIE A","22 RONAN ST, 02125",42.31105,-71.0664,1,rooftop,22,"Ronan St",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
02122,"SIMMONS JULIE A","27 BOUTWELL ST, 02122",42.29154,-71.05114,1,rooftop,27,"Boutwell St",,,Dorchester,MA,"Suffolk County",02122,US,"City of Boston"
02121,"SIMMONS KAREN A","BRINSLEY ST, 02121",42.305431,-71.078859,1,street_center,,"Brinsley St",,,Boston,MA,"Suffolk County",02121,US,"TIGER/Line® dataset from the US Census Bureau"
02121,"SIMMONS KAREN A","29 BRINSLEY ST, 02121",42.30571,-71.07828,1,rooftop,29,"Brinsley St",,,Dorchester,MA,"Suffolk County",02121,US,"City of Boston"
02131,"SIMMONS KRISTEN  A","70 WALWORTH ST, 02131",42.2851,-71.13733,1,rooftop,70,"Walworth St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
02124,"SIMMONS L MARIA MRS","14 BROOKVIEW ST, 02124",42.28854,-71.091,1,rooftop,14,"Brookview St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02119,"SIMMONS LESTER M","24 MARCELLA ST, 02119",42.32136,-71.09446,1,rooftop,24,"Marcella St",,,Roxbury,MA,"Suffolk County",02119,US,"City of Boston"
02129,"SIMMONS LISA","197 EIGHTH ST Apt 704, 02129",42.373646,-71.051699,1,rooftop,197,"8th St",Apt,704,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
02126,"SIMMONS LOUVENIA","741 MORTON ST, 02126",42.28378,-71.09011,1,rooftop,741,"Morton St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02126,"SIMMONS LOUVENIA","737 MORTON ST, 02126",42.283868,-71.090364,1,range_interpolation,737,"Morton St",,,Mattapan,MA,"Suffolk County",02126,US,"TIGER/Line® dataset from the US Census Bureau"
02129,"SIMMONS MANDY T  TS","106 BARTLETT ST, 02129",42.37907,-71.06609,1,rooftop,106,"Bartlett St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
02126,"SIMMONS MARCIA","196 COLORADO ST, 02126",42.2741,-71.10266,1,rooftop,196,"Colorado St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02136,"SIMMONS MARGARET M FR2","331 WEST ST, 02136",42.26633,-71.12933,1,rooftop,331,"West St",,,"Hyde Park",MA,"Suffolk County",02136,US,"City of Boston"
02136,"SIMMONS MARILYN A","100 NAVARRE ST, 02136",42.27523,-71.11711,1,rooftop,100,"Navarre St",,,"Hyde Park",MA,"Suffolk County",02136,US,"City of Boston"
02132,"SIMMONS MARK A","16 ROCKLAND ST Apt 1, 02132",42.258487,-71.159051,1,rooftop,16,"Rockland St",Apt,1,"West Roxbury",MA,"Suffolk County",02132,US,"City of Boston"
02124,"SIMMONS MARTHA J","22 EVANS ST, 02124",42.28272,-71.0776,1,rooftop,22,"Evans St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02121,"SIMMONS MATTHEW","5 BILODEAU RD, 02121",42.30719,-71.08191,1,rooftop,5,"Bilodeau Rd",,,Dorchester,MA,"Suffolk County",02121,US,"City of Boston"
02119,"SIMMONS MCDONALD W","2 WILLOUGHBY PL, 02119",42.32877,-71.09031,1,rooftop,2,"Willoughby Pl",,,Roxbury,MA,"Suffolk County",02119,US,"City of Boston"
02126,"SIMMONS MEREDITH T","78 REGIS RD, 02126",42.27185,-71.09435,1,rooftop,78,"Regis Rd",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02135,"SIMMONS MICHAEL","19 OAKLAND ST, 02135",42.34998,-71.15767,1,rooftop,19,"Oakland St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
02136,"SIMMONS MICHAEL ETAL","34 SEFTON ST, 02136",42.254248,-71.129321,0.22,place,,,,,"Hyde Park",MA,"Suffolk County",02136,US,"TIGER/Line® dataset from the US Census Bureau"
02124,"SIMMONS MICHELLE R","250 254 NORFOLK ST, 02124",42.28441,-71.08074,0.9,range_interpolation,250,"Norfolk St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"TIGER/Line® dataset from the US Census Bureau"
02124,"SIMMONS MICHELLE R","2 A2 CAPEN ST, 02124",42.286784,-71.071045,0.22,place,,,,,Boston,MA,"Suffolk County",02124,US,"TIGER/Line® dataset from the US Census Bureau"
02131,"SIMMONS PATRICIA D","32 WELLSMERE RD Apt 1, 02131",42.28088,-71.13573,1,rooftop,32,"Wellsmere Rd",Apt,1,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
02111,"SIMMONS PAUL T TS","151 TREMONT ST Apt 23-R, 02111",42.354605,-71.063341,1,rooftop,151,"Tremont St",Apt,23A,Boston,MA,"Suffolk County",02111,US,"City of Boston"
02124,"SIMMONS QUEENETTE ETAL","60 STANTON ST, 02124",42.28359,-71.07873,1,rooftop,60,"Stanton St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02130,"SIMMONS QUINCEY R","143 CHESTNUT AV, 02130",42.31823,-71.10649,1,rooftop,143,"Chestnut Ave",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
02127,"SIMMONS ROBERT","819 BROADWAY ST Apt 4, 02127",42.3355,-71.03178,0.9,rooftop,819,"E Broadway",Apt,4,"South Boston",MA,"Suffolk County",02127,US,"City of Boston"
02126,"SIMMONS ROBERT L ETAL","81 ASTORIA ST, 02126",42.27888,-71.08844,1,rooftop,81,"Astoria St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
02124,"SIMMONS RODNEY","28 30 WESTCOTT ST, 02124",42.292328,-71.07854,1,rooftop,28-30,"Westcott St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02130,"SIMMONS ROSEMARY A","241 FOREST HILLS ST Apt 4, 02130",42.30404,-71.10375,1,rooftop,241,"Forest Hills St",Apt,4,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
02129,"SIMMONS SAMANTHA","5 CEDAR ST Apt 1, 02129",42.37632,-71.062124,1,rooftop,5,"Cedar St",Apt,1,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
02124,"SIMMONS THERESA","114 FAIRMOUNT ST, 02124",42.28005,-71.076,1,rooftop,114,"Fairmount St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
02125,"SIMMONS TYRONE S","16 WOODCLIFF ST, 02125",42.31616,-71.07713,1,rooftop,16,"Woodcliff St",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
02130,"SIMMONS WILLARD L","302 LAMARTINE ST, 02130",42.31236,-71.10747,1,rooftop,302,"Lamartine St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
02114,"SIMMONS WILLIAM J","86 MYRTLE ST, 02114",42.3592,-71.0674,1,rooftop,86,"Myrtle St",,,Boston,MA,"Suffolk County",02114,US,"City of Boston"
02111,"SUFFOLK UNIVERSITY","148 150 TREMONT ST, 02111",42.35484,-71.063087,1,rooftop,148-150,"Tremont St",,,Boston,MA,"Suffolk County",02111,US,"City of Boston"
02111,"SUFFOLK UNIVERSITY","523 525 WASHINGTON ST, 02111",42.354212,-71.062258,1,rooftop,523-525,"Washington St",,,Boston,MA,"Suffolk County",02111,US,"City of Boston"
02108,"SUFFOLK UNIVERSITY","110 TREMONT ST, 02108",42.356845,-71.061311,1,rooftop,110,"Tremont St",,,Boston,MA,"Suffolk County",02108,US,"City of Boston"
02114,"SUFFOLK UNIVERSITY","20 SOMERSET ST, 02114",42.363175,-71.068646,0.22,place,,,,,Boston,MA,"Suffolk County",02114,US,"TIGER/Line® dataset from the US Census Bureau"
02114,"SUFFOLK UNIVERSITY","SOMERSET ST, 02114",42.363175,-71.068646,0.67,place,,,,,Boston,MA,"Suffolk County",02114,US,"TIGER/Line® dataset from the US Census Bureau"
02114,"SUFFOLK UNIVERSITY","144 154 CAMBRIDGE ST, 02114",42.360928,-71.064303,1,rooftop,144-154,"Cambridge St",,,Boston,MA,"Suffolk County",02114,US,"City of Boston"
02215,"THE BOSTON CONSERVATORY","132 IPSWICH ST, 02215",42.347309,-71.093693,1,rooftop,132,"Ipswich St",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02134,"TRSTS OF BOSTON UNIVERSITY","120 ASHFORD ST, 02134",42.354443,-71.122323,1,rooftop,120,"Ashford St",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
02119,"TRUSTEES  BOSTON UNIVERSITY","817 ALBANY ST, 02119",42.332384,-71.075471,0.82,nearest_rooftop_match,815,"Albany St",,,Roxbury,MA,"Suffolk County",02119,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
02215,"TRUSTEES  BOSTON UNIVERSITY","BAY STATE RD, 02215",42.350419,-71.099727,1,street_center,,"Bay State Rd",,,Boston,MA,"Suffolk County",02215,US,"TIGER/Line® dataset from the US Census Bureau"
02215,"TRUSTEES BOSTON UNIVERSITY","126 BAY STATE RD, 02215",42.35,-71.09897,1,rooftop,126,"Bay State Rd",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"TRUSTEES BOSTON UNIVERSITY","DEERFIELD ST, 02215",42.350113,-71.09747,1,street_center,,"Deerfield St",,,Boston,MA,"Suffolk County",02215,US,"TIGER/Line® dataset from the US Census Bureau"
02215,"TRUSTEES BOSTON UNIVERSITY","585 COMMONWEALTH AV, 02215",42.34946,-71.09846,1,rooftop,585,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"TRUSTEES BOSTON UNIVERSITY","BAY STATE RD, 02215",42.350419,-71.099727,1,street_center,,"Bay State Rd",,,Boston,MA,"Suffolk County",02215,US,"TIGER/Line® dataset from the US Census Bureau"
02119,"TRUSTEES OF EMMANUEL COLLEGE","17 HIGHLAND PARK ST, 02119",42.325981,-71.093641,1,rooftop,17,"Highland Park St",,,Roxbury,MA,"Suffolk County",02119,US,"City of Boston"
02119,"TRUSTEES OF EMMANUEL COLLEGE","17 HIGHLAND PARK ST, 02119",42.325981,-71.093641,1,rooftop,17,"Highland Park St",,,Roxbury,MA,"Suffolk County",02119,US,"City of Boston"
02119,"TRUSTEES OF EMMANUEL COLLEGE","17 HIGHLAND PARK ST, 02119",42.325981,-71.093641,1,rooftop,17,"Highland Park St",,,Roxbury,MA,"Suffolk County",02119,US,"City of Boston"
02215,"WHEELOCK COLLEGE","200 RIVERWAY ST, 02215",42.341751,-71.106442,1,rooftop,200,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"WHEELOCK COLLEGE","206 208 RIVERWAY ST, 02215",42.34321,-71.104802,0.9,range_interpolation,206,Riverway,,,Boston,MA,"Suffolk County",02215,US,"TIGER/Line® dataset from the US Census Bureau"
02215,"WHEELOCK COLLEGE","164 154 RIVERWAY ST, 02215",42.3428,-71.105558,1,rooftop,154,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"WHEELOCK COLLEGE","210 214 RIVERWAY ST, 02215",42.34147,-71.10661,1,rooftop,210-214,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"WHEELOCK COLLEGE","164 154 RIVERWAY ST, 02215",42.3428,-71.105558,1,rooftop,154,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"WHEELOCK COLLEGE","164 154 RIVERWAY ST, 02215",42.3428,-71.105558,1,rooftop,154,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"WHEELOCK COLLEGE","164 154 RIVERWAY ST, 02215",42.3428,-71.105558,1,rooftop,154,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
02215,"WHEELOCK COLLEGE MASS","132 RIVERWAY ST, 02215",42.343109,-71.104682,1,rooftop,132,Riverway,,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
